RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10
102001,United States,0,182900,179300,175300,172100,171000,170700,169900,168500,165800,162000,159800,158300,156800,152700,149100,148200,150000,152200,154100,155400,156800,157300,158700,159400,160300,157600,155200,152500,152700,153100,154700,154000,153700,152300,152800,152100,149400,146600,144300,144500,145400,145500,145600,145400,145800,146300,145900,146000,146500,147800,149300,150800,152900,155000,155800,156200,156800,159000,160400,161200,161900,163000,164900,166400,169500,171800,173000,172700,171800,171800,171500,172200,172200,172500,172700,173600,175200,176800,177900,178400,178600,179300,180500,182800,184500,186100,186800,187400,188200,188200,188500,187900,188100,189600,191300,192600,192600,193000,193100,194400,195400,197400,197800,199400,201100,202100,203400,204000,205400,205100,205400,206000,207100,208200,210100,211300,213100,213700,216800,220800,224300,224300,221700,220100,219600,219700,219800,220500,222400,223300,226800,229600,232600,232300,232100,232700,233500,234400,234800,
394913,"New York, NY",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362200,362800,362000,361700,362100,360800,356200,354700,352000,353600,349200,343900,339800,338500,341000,345800,349600,353500,355000,355300,352300,350000,352200,355600,354100,352900,348700,352400,348900,354500,354600,359300,362400,365300,366800,362700,361200,361800,365100,365100,363800,363100,363400,363400,364900,364200,361500,360000,360400,367700,370000,370700,366700,363800,365000,362800,362300,361600,362200,363800,366000,364800,364000,363100,363500,363900,362000,363800,365200,364900,366900,365900,366600,362400,363400,363400,367100,368800,369600,371200,369000,370000,369200,373200,375400,377700,376000,376900,377400,380700,381500,382600,382300,382900,382300,383300,384500,387200,388300,388600,390600,392400,393700,394900,395600,397800,
753899,"Los Angeles-Long Beach-Anaheim, CA",2,471300,459500,443100,432100,417900,405700,391300,379000,366600,355300,341300,331600,325000,319300,316200,322700,332800,341700,348100,353600,360400,362500,365300,363100,361300,357500,360300,358300,360500,356300,361300,359200,360800,356200,352500,351600,349900,351100,346500,343000,341000,340000,339900,335300,334100,332400,332500,332300,332700,338000,340000,344700,348800,356300,364600,371200,378700,386000,390900,395300,401700,414600,426100,436500,442900,447400,450200,451400,452500,452500,450700,452700,452200,456200,460000,462600,465700,467000,471100,474200,475700,476600,476800,482300,486700,491800,490400,493900,495200,500100,499800,499800,501500,508500,515600,517300,517500,519000,523600,525500,526700,530100,532600,529900,527200,522700,525300,521600,525900,528200,536000,537900,540000,542500,549800,561100,577900,587300,595800,599900,607100,608100,609200,611200,613700,615000,617400,621900,627300,625000,625700,623100,627700,631400,630500,630300,632200,635100,638900,640900
394463,"Chicago, IL",3,254400,249400,232900,220700,218600,219700,223900,223000,217800,212800,206400,205300,202100,195800,186800,180600,182000,186500,189900,192100,192500,192400,193000,195200,193500,189200,181900,178800,174300,175200,173500,177800,177800,178700,176900,175400,171200,165300,157900,155500,157500,161400,163000,161100,157400,156200,153500,153500,153500,154600,153900,155100,157000,159000,158300,156200,157200,156700,158500,155500,155400,154800,158800,162900,171200,176200,180100,180800,181800,182500,181800,182600,181000,179600,179000,182400,186800,191100,194300,194300,192900,190800,191400,191500,192800,193600,194300,194000,192700,187700,185400,183200,182600,181100,180100,181600,182700,184000,184400,184600,186000,188500,188700,190200,191000,194400,196500,200600,203600,204200,202500,199300,198000,198100,199300,200600,201400,203400,205700,210800,217500,219400,217000,214700,216000,217200,217000,218200,223100,220300,223100,228000,238900,239100,235100,229000,227200,226000,227200,228500
394514,"Dallas-Fort Worth, TX",4,145300,144000,142300,141900,144000,146000,146200,144200,142900,140900,140700,140600,141000,139500,139900,142200,145900,148100,148800,148100,147000,145300,145100,145500,146400,147200,145700,146000,146400,150200,151900,150700,149500,149400,151500,150800,147200,142900,141000,141900,144800,147100,149000,148800,147700,148800,149900,151600,152300,153300,155400,157100,159300,160000,162200,162200,162100,161600,163100,163900,164200,166900,169900,172600,175300,176700,178400,177100,177700,177300,176800,177300,178000,179000,179300,180500,182600,184300,184900,185500,186700,189200,192000,193600,194400,194800,196700,198500,200800,201300,202200,202100,202600,203300,205100,207400,208900,209900,211600,214300,215800,217200,219000,221600,224600,225300,228500,231600,234000,233900,232800,232700,232700,234200,236300,238600,239600,241700,244900,249100,250500,249200,247300,247200,248400,246700,246700,245300,247100,247200,249800,250900,251100,250300,251400,253200,254400,256600,259500,262800
394974,"Philadelphia, PA",5,212200,211900,207900,200000,196000,196100,198400,198200,199100,196200,195500,194400,198500,198900,194600,188900,185600,187600,189900,192000,194500,196900,199500,200700,201400,201800,196100,190800,186900,184300,186200,187100,192600,194000,197100,198300,196300,192400,183700,180900,179400,181900,182000,182200,182500,183800,183900,186000,185900,185700,183700,183900,183200,184500,182000,183300,184800,189200,191100,190500,189400,188800,186900,187900,189900,193100,192900,192100,192200,192100,191900,190200,191500,190600,190200,189500,189300,190900,190600,191300,190100,189200,188900,188500,189500,191900,192000,192000,189900,190300,191200,191200,190600,186900,188100,190600,192200,190400,189500,191500,193500,192600,191900,190400,191200,194000,193800,196700,195900,197600,198400,199200,199900,197000,195800,194200,194700,195500,196400,194300,195800,196400,199400,197700,196600,196800,197200,197700,199500,201300,203500,206300,207800,213600,214200,216300,214000,212800,211500,
394692,"Houston, TX",6,145300,144100,141600,141600,142500,143900,145700,144000,140200,134800,133700,134300,136900,138800,141300,144100,146700,149200,150100,149400,147400,144900,143800,143700,144600,145400,143900,142900,141800,143600,144400,145100,146400,149000,148300,147600,144600,142600,140800,141600,143500,146100,146100,147300,147100,148700,147200,144500,143500,146900,150700,153800,154000,154700,153100,152900,154000,154800,154900,153200,154800,159000,163100,166100,168100,170000,170800,170500,171000,171300,171200,172700,173900,176300,176700,177200,176300,178300,179200,181200,180400,181000,182300,183100,184700,184400,185900,187400,189000,189700,187700,186800,184700,186400,188200,189600,188200,189000,191500,195400,198600,200000,201800,203100,206300,209100,210800,210900,211200,210800,211000,211100,211200,210800,211800,214800,217400,217300,216800,217900,218400,220200,220700,220200,219100,218200,220200,222600,226200,230000,228700,227100,224300,225900,226600,227500,226500,227000,228400,233000
395209,"Washington, DC",7,353200,343400,327400,313800,309600,307800,301200,292800,287400,280200,279100,274300,276900,271000,269000,270500,278200,288800,291900,289500,285700,283600,282400,278800,276300,278800,278800,276600,280500,276700,284800,281300,291200,289700,286900,286400,281500,280700,276700,277700,286400,293300,302200,293200,290100,281700,285000,279800,291000,297300,308300,311000,318500,320800,318900,316000,318300,317800,319300,315100,323700,327800,338100,340800,345700,347100,344700,340900,340500,340000,341900,339200,341100,338900,346000,347400,352300,348200,346400,345200,346700,350200,348700,349200,354600,356100,354400,346600,343900,342400,345400,347700,348600,343100,342600,345800,348400,349600,347000,347700,347800,349600,350200,353000,351700,352900,355100,356300,358500,358200,359900,359100,360300,360400,363000,362700,365600,368400,370600,372200,378200,381600,383000,376800,373100,374500,376400,378400,379300,379900,381800,384300,394000,394800,393700,385900,384800,384300,384700,
394856,"Miami-Fort Lauderdale, FL",8,253500,243200,234500,227500,225200,222500,214300,206200,194200,187000,174600,166100,157500,150300,142900,138400,139800,142100,144300,143700,144000,144400,143800,143200,142300,141000,140300,137800,134100,129500,125300,126500,127300,126600,120000,115600,112800,114600,117900,121000,124900,123600,123000,121400,121400,123900,126500,129900,130000,132400,132000,135500,135300,137300,138700,140800,142800,147400,151700,155200,153100,154600,158500,162400,165200,168500,171200,172100,172400,174500,176500,175700,176600,177500,179500,181300,185400,185800,187000,185700,190200,192400,193900,193800,195500,197800,202800,206300,208500,207600,207200,207200,204900,205600,206900,213400,215200,217600,217400,218700,219700,221800,225200,228300,227400,226700,226500,230700,232300,234100,233500,235600,235800,239500,240700,243700,242900,245800,248800,252800,254400,253200,251100,251000,251000,251600,251300,254600,257900,260000,258500,261100,264400,267600,266100,265700,265700,268400,268200,275100
394347,"Atlanta, GA",9,161300,153400,148500,145200,144700,146000,144600,142900,136000,130000,125700,123000,120300,115400,112600,112700,118100,123400,128200,130300,133000,133200,132100,126900,121700,118600,119200,119100,117900,115100,116300,116900,118800,117500,117200,111100,106000,100100,97800,96900,97100,98100,96200,92200,91600,92000,93400,92200,93300,94400,96000,96800,98700,101200,103500,104800,107000,110900,113700,117800,121300,126200,128900,133400,137600,140900,139800,138600,138200,139000,139400,140800,141000,142000,144600,150300,154200,156200,154600,155900,154900,159200,159100,162900,162600,171200,172800,174600,170300,170600,171500,170700,173000,173700,175700,174800,175100,174900,174500,172400,173100,173500,176000,176500,179500,179200,181900,181800,185300,185400,187000,188200,188700,187300,188300,190400,193100,194500,197100,201600,203400,204400,203500,204600,204700,201600,204000,205400,210100,210800,215800,218900,219700,217400,218000,219200,221000,220700,223900,
394404,"Boston, MA",10,333500,328000,324000,319900,318700,318000,315700,314700,308100,302300,291500,291700,286700,289700,286200,290300,294500,300600,306000,306100,302700,305400,306500,311100,308900,308800,306400,308400,314200,320600,320200,318800,317800,314900,302600,292300,286200,288700,295400,304500,314700,317300,318500,311300,307300,299400,298900,297400,304200,308200,312700,318700,324000,326400,323700,323000,323900,322000,316900,318200,322100,331700,333400,336300,338400,343100,345300,347400,346800,348300,348500,351200,351600,348900,347900,348500,352400,353600,352800,352700,353000,354600,356600,362300,362800,362000,358600,359700,364700,368400,370000,368700,367300,367500,367900,367000,367700,369700,372600,376300,377600,378500,380200,380800,381800,382600,385500,390100,394500,395600,396000,395200,397400,397700,400700,403900,409200,411100,409200,412300,415100,421700,422700,425600,425900,426000,423400,425200,427700,426200,426600,432500,440700,441500,440300,441600,446400,446900,446300,442100
395057,"San Francisco, CA",11,567100,522200,483600,458200,444700,425000,403300,372600,343900,324300,313000,304700,287700,275300,274800,296200,320500,339800,355000,364500,373500,383900,386700,381600,372000,362400,371000,376600,389900,392200,397700,393200,382400,377300,373000,368300,352700,343200,340800,342600,345100,349200,352600,350900,348900,344200,345400,341000,340100,346700,364100,384000,400200,409600,418400,427400,435300,448200,450600,453600,454900,480700,509600,534200,546200,549400,551400,550100,551300,552200,558300,563900,567500,566400,568300,568500,573400,581400,593200,597800,592400,585600,580000,589900,599700,611700,612300,611200,612300,620400,625200,625900,627200,641700,650800,647100,630100,625100,630400,644000,650300,650700,645100,643400,650100,662300,674100,675100,676200,682800,690200,695900,691400,697700,705700,720400,731800,738400,740700,749600,757100,764900,773000,777200,776900,763500,762200,775800,787100,787300,785200,789900,790100,785300,782300,780100,770300,759700,766800,796900
395025,"Riverside, CA",12,302700,284600,268600,257600,246300,236300,225500,217900,208400,197800,189000,180000,172100,161500,155600,153900,154500,156800,158600,162300,166200,169400,174700,175900,176600,172900,173700,174600,174500,174000,174200,174300,173000,171600,174500,175000,174300,169900,168200,166700,166500,167300,169100,169800,170300,168100,170200,170300,173000,173500,174800,175700,177300,178700,182600,186200,193400,199200,206000,208100,212300,213800,219900,223900,230000,233400,237600,241800,245200,247800,252800,255200,257000,254200,256400,257600,259300,260300,261500,264200,265300,267600,269600,272000,274000,274800,274300,275400,277300,280800,282100,282200,283500,285000,290900,291600,293200,291300,293200,293700,295200,297100,302000,301800,302000,299100,301300,302400,305000,306600,308200,311200,312500,314700,316700,323400,327100,329900,337200,344900,347300,344700,344200,347200,347900,348500,350700,351100,351700,352300,359200,361200,361600,357400,358500,359200,360400,363000,369700,375000
394976,"Phoenix, AZ",13,222400,212600,203800,198600,192400,186700,178700,171700,163100,152400,142200,131900,124700,117400,113100,114700,118800,123500,125100,125700,128700,128200,129000,128100,128500,127400,125100,124500,123700,121600,120400,118500,118300,113700,113000,110300,110800,108000,105600,105400,105100,106900,108700,110300,114300,116000,114000,110200,108900,113800,119200,121900,123400,125300,126800,130800,134700,137800,139600,139700,142200,144200,147100,149600,152100,153300,153500,154900,153600,155600,155700,157100,156700,156300,156600,156100,157200,157000,159300,159200,160800,162100,162500,166000,168300,172100,174000,176000,176500,176300,177400,179400,181800,184000,184700,185100,185900,188800,191500,192800,192600,194900,197200,199900,202500,201600,203900,203600,206200,205400,206300,207000,208600,210700,212900,215600,218900,220000,224300,226900,229600,229200,227500,229600,232900,236400,237200,238400,239800,239100,240600,242300,245300,244100,244100,246100,249600,250900,251900,254700
395078,"Seattle, WA",14,349700,343000,330900,322000,314600,315200,315200,316700,310100,310000,310000,317000,312900,306500,294400,290000,285500,286800,290400,294700,294100,296500,302000,311900,311600,304700,295000,286300,291400,293300,296300,288700,284400,288800,288400,293200,285700,283700,271700,260000,249500,245200,247000,244100,242000,242400,243300,245600,243500,251000,255200,263100,264000,267600,272500,277200,279800,279200,276900,280600,284100,290700,293300,294600,299600,304100,309700,308100,304400,300900,299900,304100,305100,307000,304400,306100,309900,313500,316700,316700,316800,316100,319500,323700,328900,330800,332400,334000,332400,334800,336200,342400,341000,344100,346700,353100,355100,356300,357600,358800,360800,364100,366900,369800,373100,376500,379400,382200,385700,390600,394500,400400,403800,408400,413000,416500,420600,423900,429900,440400,451700,461700,456500,448500,439900,438400,437700,435700,435700,440100,448100,460600,466500,469600,467500,460400,454700,452900,456700,464900
394865,"Minneapolis-St Paul, MN",15,218600,215200,209000,203500,200800,201000,202800,202000,198700,193700,189300,185500,181500,176100,173400,171800,174700,176400,180000,180200,179800,177800,176100,175600,174600,175000,172400,171200,173000,175100,176100,174600,173800,173400,169100,166900,160700,155600,150200,151100,153900,155900,155700,155200,153400,151800,150900,149300,148000,148800,151900,156600,161100,165200,169000,170000,170800,169400,168400,167200,167600,168600,171500,176500,183000,188700,191800,192500,191400,190400,188300,187600,185900,186700,188200,192900,196300,202200,201000,201800,199300,201700,201100,203500,205700,210600,211100,211200,210500,211700,213600,213900,214300,215300,216300,217800,217200,218200,219000,219600,220500,221700,223500,225200,224700,224200,224900,226900,229800,229900,230100,232200,234100,236600,237600,238700,240300,240600,244400,248100,252300,252000,251000,248700,248000,246900,248500,251200,254700,253500,254100,257200,264600,266900,266500,265300,265200,267100,270300,273900
395056,"San Diego, CA",16,402600,395200,380400,369600,353700,341900,331700,321000,309700,302100,293500,290200,284800,285300,284000,290900,297700,308100,314100,318200,321000,324700,323500,327100,328300,334100,332000,329300,328700,327600,330000,331000,333600,334800,325700,320400,316700,320800,321300,318100,317300,314900,312700,312200,312200,314100,312600,313400,315200,320400,325200,326900,331600,336800,344700,350200,355300,363300,363300,365400,368000,380000,392400,399800,405500,407500,412600,412900,414900,416500,415500,416200,416900,423500,427300,429600,431800,435200,437400,441100,439000,437500,438600,443900,449200,448900,449900,454200,458500,460900,457700,456400,460500,465700,471600,470900,472900,474800,478800,479000,478900,481400,485700,494500,495500,497800,496600,502900,507700,510500,513100,517800,521600,524300,527400,531500,538500,542900,543200,545800,547000,555500,555600,558300,556800,559100,562100,563000,558600,556500,553700,557900,556000,560800,560000,563600,562300,566100,565100,
395121,"St. Louis, MO",17,143700,141200,137400,134500,135400,137000,137100,136700,134100,132700,130000,134000,136200,137100,131700,129900,129800,132100,133000,136100,136100,136000,136900,137100,138400,135400,135000,133700,133700,132600,132400,130800,130400,129200,131900,131500,128900,124400,122800,122400,123900,125700,126600,126600,127700,126800,125400,122900,124400,124400,125800,124900,126100,127200,129900,130200,128700,128000,127400,127400,126800,128400,129900,132100,134300,136700,137800,136400,134600,133700,134600,135100,134800,134100,135200,137600,139700,140900,141300,141100,141500,142100,143200,145300,147600,147900,147600,147100,149000,148900,147900,147000,146900,148100,150300,149700,148000,146100,147300,149000,148000,147600,147200,148200,149200,149700,151300,152900,155000,153600,152300,149900,150600,150800,151800,154000,156200,157200,155400,156500,157800,160600,159500,157000,155700,155600,154400,155600,156900,161000,164900,164700,167900,166000,168400,167800,167100,168700,169500,173100
395148,"Tampa, FL",18,176900,169600,164000,159400,156200,153100,150500,146000,141500,136100,132000,129300,125700,123700,121600,121000,121700,121000,122300,122100,124500,123400,124100,122800,120300,118400,116100,116900,112000,110600,108400,110200,108900,107800,103700,98600,94900,93500,94000,95600,96100,98200,98700,99300,97600,97500,99600,100900,101100,101600,104000,105900,107300,107900,109600,109900,114000,115200,117400,116400,118300,120300,122000,122300,124300,127100,128500,127600,126800,128200,128000,127400,125600,125500,127700,129700,133300,134300,135000,136000,135900,136600,135700,136800,139400,142300,144300,144400,145100,145200,146800,147900,149100,150900,154100,157800,158700,159200,159800,164100,164400,167000,166700,168700,169600,169900,173100,174700,176700,175800,175600,177000,178900,179800,180900,182400,186000,188200,191900,194400,195500,194400,192600,192700,192100,192900,194200,195700,199400,200000,208300,213100,218900,216200,211500,208500,208100,210400,213300,214800
394358,"Baltimore, MD",19,241100,238900,231200,225500,220400,222500,226900,228700,228000,223200,224700,225300,225300,223300,216000,214800,209000,215500,216900,222300,219000,223900,223900,228000,221600,215700,207100,205600,202200,205300,199800,202100,199200,198900,207100,219100,218900,210500,195100,199600,198400,206200,200700,202100,203300,209800,215900,214800,213200,209900,208400,212100,211500,211700,211100,217100,221600,221700,223300,220100,215500,211800,212000,218400,224400,228900,228700,222500,219400,221200,225000,227400,228600,228400,229200,229200,228900,228900,228900,229700,230000,230400,229100,226800,225100,223400,220900,223500,230900,232300,231100,224900,224900,226300,227000,234300,235000,238200,234400,234900,235800,237700,236800,237500,235600,234200,233200,234700,234400,232900,233000,234000,234900,234600,236800,237600,240300,239700,240200,238800,240700,241200,241800,241800,242800,242400,242700,241700,242600,241500,240100,240900,240700,244400,247600,251700,252900,249100,248300,
394530,"Denver, CO",20,197600,192900,191600,189400,192000,193900,193100,191100,187100,181300,172400,166800,166500,172200,178500,185200,190700,197800,200500,203400,201700,201300,198700,200000,199000,199300,197800,197500,201600,206700,211200,209800,207000,207600,203600,198100,192700,191400,194300,196300,198600,201000,202000,203500,204600,203500,204500,198000,198900,201900,212600,220000,225500,230100,233200,234600,235100,234100,233600,232700,234300,237400,239900,242600,246500,251000,254200,253500,252200,250600,249900,247000,247700,249000,253500,256000,260000,263000,265200,265300,268800,271300,277000,278000,283600,285500,290800,292500,293800,295600,297600,301300,304200,307100,311200,314700,317600,317800,320800,323200,329800,332000,335500,336600,339100,342200,344100,346800,347000,350300,350800,355000,356700,361100,364300,368400,370200,373100,376200,382100,385000,387400,388500,388700,388800,389900,392600,394700,394500,394200,394700,394400,395200,394800,398600,398300,403700,406400,414400,414900
394982,"Pittsburgh, PA",21,96500,97000,96400,94500,97500,98600,96800,93900,92700,90000,86700,86100,89100,91100,94100,96700,101600,103000,104500,105100,106600,105700,104400,102900,106000,108300,110300,108100,104700,102500,103100,106000,107100,106300,104700,102700,104300,102200,104900,104400,108900,109400,109800,109800,109100,107800,108300,110000,111800,113900,114700,116800,116500,116300,117200,116800,117700,116200,117700,117000,118400,117500,119500,120100,121000,120500,120700,119700,119200,117000,116600,117600,120500,122100,121900,121800,121200,122500,123100,124500,124000,124300,124700,128200,131000,130300,126900,125100,126200,128100,128600,127900,127500,127300,128900,130000,130400,131000,130500,130600,129900,129200,129000,129300,130200,130500,132900,134000,137100,135800,136300,134900,135700,135300,134800,135500,137700,136200,135900,138300,146900,147200,144000,140700,142100,142800,141600,140100,140800,141700,144400,150000,154400,152200,148800,145900,148200,148100,145800,
394998,"Portland, OR",22,279600,270600,268600,266600,268200,267000,261600,258600,255400,255300,255900,256800,253500,245400,237300,235000,233400,236400,235900,236800,233800,236400,238200,238000,235800,233800,231700,229200,230000,234600,236700,233800,231600,230700,230000,222900,214900,208900,207800,208100,209200,210000,211900,212300,215700,214300,213100,208100,207100,209600,214000,220900,224900,229400,231600,233500,235200,238900,244200,243000,245000,243500,249400,248900,254100,256400,260800,261400,263200,261200,259900,261200,263000,264700,264100,265000,268300,269900,271900,273200,275800,278000,279000,279400,279400,281200,283200,287400,289100,290600,291400,292500,293800,298900,304100,305500,307400,310800,317700,321000,320600,322300,324700,327800,329600,331200,338900,340600,343200,341800,345000,347700,350800,353800,356300,359500,361800,364300,372200,376500,379800,376100,376300,377900,377200,378600,377700,380600,380800,383300,384800,387400,388300,386600,387100,387300,387900,388400,388900,392900
394458,"Charlotte, NC",23,154400,151300,148100,145900,145800,145600,147300,148100,146300,145300,141300,142800,140900,141600,139700,141300,143300,144500,145600,147300,148200,146800,146300,144200,142600,140500,140900,141700,142700,141800,142800,142800,144300,143600,145000,143700,140600,136400,134200,136700,137400,140900,138900,140300,136700,138700,137900,140100,140700,141700,144500,147100,147700,147700,147300,149000,147400,147100,147600,150200,151000,151800,154600,156200,157500,157400,158300,159200,160100,162600,163100,162400,161900,161800,162500,162800,165200,166200,168600,168400,168100,168200,169800,174500,175700,177900,177400,178200,177300,177500,178700,179800,181900,182200,183800,182900,181900,182000,182600,185200,185900,188400,189300,191100,190700,188400,186200,183200,185500,186000,187600,189800,194400,194900,193700,192500,195500,198800,203900,209200,213300,213800,215100,214900,213600,214000,214100,215600,216400,215100,217400,220300,223300,224200,224600,226400,228100,227200,231000,232000
395045,"Sacramento, CA",24,287400,273600,258500,243500,233800,230000,225800,220300,210600,202100,196800,191300,189300,186300,188600,191100,197800,202500,205500,206400,207600,208500,211200,208400,208100,206200,206200,204300,202900,202800,203500,200800,201000,198100,196800,191300,186600,183600,179600,178400,176300,178100,180100,177400,178500,177200,181400,181900,182700,183300,182800,184400,187500,192800,200700,205200,211700,215000,223000,227200,234600,238000,244700,249100,255900,259400,265000,264900,267300,267000,271300,274700,277200,279000,282500,284700,286800,287400,289600,291300,288900,291200,292700,301300,302300,304300,303000,304200,305300,305300,306600,306900,309000,311700,319100,321700,324400,323200,325400,327300,327900,332400,333900,338700,339800,340500,343500,342600,344300,344200,348000,352600,356600,360800,364500,367100,370200,372000,377700,379800,381600,383300,384300,385500,382700,383000,385000,383100,385700,385700,392800,393100,394600,396900,399000,400200,399400,401200,402300,399800
395055,"San Antonio, TX",25,141300,141900,140400,138900,138800,140600,140700,140400,138200,136200,136100,137700,142300,143300,143700,141900,143900,144200,144600,142800,141100,140000,140300,142400,143800,142500,139800,137300,138900,142400,145700,147100,149200,151000,150200,147200,146000,143600,143000,140600,142400,142400,143800,144300,144500,144900,143200,143600,145900,148400,150700,150600,151600,150700,149700,150700,152100,153000,150300,151100,152500,155800,156800,158600,161200,162400,161600,161900,162000,162800,162900,163700,165300,167000,167700,166300,166100,166100,169100,169200,170700,171700,173900,175100,177800,177800,178300,176900,177800,178200,178700,179700,178900,179600,181000,182600,185500,185100,186400,183600,185700,186900,189500,189000,189300,189800,189300,190200,190400,191600,190800,191000,191000,192100,192500,193600,194400,197800,198700,199200,200900,202200,204000,201700,202200,202400,203800,206900,209100,209300,205900,205100,207900,210500,211900,210600,213300,215700,218900,221400
394943,"Orlando, FL",26,219700,214000,204200,199500,195400,193400,188700,181800,175200,166800,160900,154500,145400,136900,126200,121300,118500,120200,120200,120200,120600,121700,115900,111600,106700,108800,108300,107500,104900,100900,98800,99000,101200,100800,98900,94000,94700,95900,100100,99800,101700,102300,105100,105700,109100,111100,111600,110200,109100,110100,110600,112400,113900,115900,117900,119800,122100,124600,126800,128900,130300,132300,132300,134400,137300,142400,145400,146000,148200,148900,148800,148700,147000,150200,150500,153500,152300,153300,154200,156600,157100,157900,156000,157600,159300,162900,164600,164100,166000,167200,170700,172500,174600,175900,178100,178600,178900,179500,181300,184300,186300,189200,189600,191300,191700,193200,193900,194500,196500,198400,199400,201100,203300,206200,209300,211400,212600,214900,217600,225700,228500,232400,230900,232300,232300,233700,235800,240000,245500,251100,251600,251400,245600,243000,240000,,,,,
394466,"Cincinnati, OH",27,132700,129700,125300,124300,122900,122600,121200,121400,119300,113400,108300,107500,110100,113600,113700,114900,114200,115700,117700,122000,124100,123700,120200,120700,121600,122400,120500,118800,117100,116200,118000,119600,118200,118000,118400,120800,116500,112900,110100,111600,114000,115500,114900,113600,113100,115200,116100,114200,111600,111100,113000,116100,117500,119100,119200,120600,119800,119700,119800,120400,121500,120900,123600,124000,126200,125600,126100,124500,124600,124500,123300,124000,122900,124900,125500,129200,131600,133000,131900,132100,131300,131900,127500,128500,129200,132600,134200,134800,136400,136100,136700,137100,134500,139200,139300,144300,142000,144600,143200,143000,142300,142300,142800,146200,148100,148300,148200,149100,148600,147800,145600,146700,147000,149300,150400,150700,152800,154100,155600,159200,160400,161600,157900,156500,154200,155700,156200,160000,160400,161200,161000,167000,169000,169100,164900,164800,165400,165300,168400,
394475,"Cleveland, OH",28,118400,115400,112800,110000,109100,108700,106900,103600,94600,89800,84900,84900,83800,89700,96800,103400,105500,107400,109900,113400,115800,115100,116300,118100,120900,119800,117500,114400,111100,109600,108000,109600,112100,116200,111700,106000,98900,98800,98400,102700,104900,106800,104100,103500,101000,104700,102600,102000,97500,100300,103200,103200,105400,107500,110800,109500,107800,108700,107800,106800,105400,103600,104200,105500,109400,111400,112100,110800,111000,108400,107900,103200,105000,106300,110500,110800,112500,114600,114000,113300,112500,114200,114600,110000,109300,107300,112800,113800,116500,116100,116800,115000,113400,113500,112700,115000,112800,116700,117600,121300,119900,120600,119500,120100,120800,122100,124400,125200,125600,125700,126300,125500,124100,123000,123400,126800,130000,131300,132600,133800,135500,134100,132600,130700,128600,128000,128800,129300,129900,131000,134200,136500,139700,140400,142900,142400,144000,140800,140700,139000
394735,"Kansas City, MO",29,148900,145000,137500,136400,135500,134500,133600,132700,129600,126400,124500,131700,134900,137600,131400,131500,133400,136800,137900,139100,140300,140100,137000,139800,141600,143100,138700,137600,136400,135000,133900,133100,133200,132100,131200,127000,125100,121900,122100,122400,125300,123800,124700,125500,128800,128400,126900,133400,132300,134700,129300,132200,133200,134700,137100,138400,137700,138800,131100,135200,131500,137200,136400,142200,148100,149100,148800,149200,149300,150600,151400,149600,146000,144400,146600,149700,151400,152400,153000,152200,152200,152400,154700,157200,158600,159100,158600,159400,159200,160000,159500,161200,160300,161000,159400,158800,159400,161400,165200,167000,168000,169200,169500,170500,171200,171300,171700,183500,185100,185700,175300,178000,180200,181300,182800,182700,186100,187800,195400,208100,210200,207000,195100,192000,191400,189900,191400,192900,197700,199900,203600,213400,216200,215300,208100,207600,207100,205000,203400,
