RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10
31,Minnesota,21,190700,184800,179100,173800,172800,171900,173500,172600,171300,168100,165800,163500,161000,154000,150300,148000,151900,154600,158500,159500,159800,159800,159700,159700,158200,156800,153300,151100,152400,153400,153700,152300,152700,153600,151600,149900,145400,140700,136700,136200,138600,139600,139700,139700,139500,139300,139700,139200,139800,139400,140900,143200,147200,150600,152900,153000,154000,155300,156200,155800,155100,155200,157200,160000,164200,167000,168500,169300,170400,170500,169300,168900,168700,168800,169700,171300,174100,176500,176500,176600,176400,179100,180000,183100,184800,187700,187400,187600,187100,187900,188700,189500,190800,191900,193900,195000,195500,195500,196700,197400,198500,198600,199600,201000,201200,201200,201500,203400,206100,207200,207500,207300,208200,208900,210400,211400,213000,213500,217700,222400,226100,225400,222800,220700,218900,217200,217700,221000,225400,227300,229100,232600,238000,237400,236600,234400,236000,236200,238800,
10,Colorado,22,202400,198100,196800,196000,199100,200000,199200,195800,191700,185600,179000,174500,173600,175800,179600,184300,189200,195400,197400,199500,196600,198100,195800,196600,194500,195500,194600,193600,196000,201000,205600,205200,202400,202400,198400,194400,189400,187600,189000,188800,191300,191700,194100,193800,195600,193500,192600,188300,190500,195500,204600,210600,215100,218100,220100,221900,222300,223100,222100,220500,220700,224500,228900,232100,234200,235600,236700,236100,235700,235200,233800,233100,234400,237600,240900,242400,245500,247400,250100,251100,253900,255200,258000,259800,263400,264700,267900,268900,271300,272800,274900,276900,278400,280600,283600,285500,287200,288000,290800,294000,297900,300600,302600,305300,308100,310500,311800,313800,315300,318600,319400,321800,321400,323900,325800,330100,333800,338200,339800,342200,344800,349400,352000,352700,351600,352700,353500,354800,355100,357000,359100,362000,362500,364200,366400,366400,368000,368600,374300,375500
4,Alabama,23,122300,122900,119800,119000,116800,116300,112700,110500,107300,107800,106900,110300,111300,111900,111600,113500,115500,114300,112600,113300,115600,118400,119000,117400,115000,112400,111700,110200,107100,104800,103300,103200,104500,106000,108200,108500,105300,103700,103900,106300,106500,107100,106400,107900,105400,105900,105700,107100,107400,106700,109400,111200,114800,114700,114900,113200,112500,114300,116500,116700,115300,113100,114000,116100,119200,120500,119600,119500,118900,120900,119600,119700,118000,116900,116000,116400,118600,121100,122300,122800,123300,123000,124000,124800,125900,126400,126600,126700,126200,124400,123500,122800,122800,123600,124400,126400,127200,129800,131000,133500,134200,134300,133300,133700,134100,134300,134100,133900,135000,134700,135300,134900,136400,137900,139800,141200,142500,144300,147200,153600,156300,156200,151200,147900,146500,145300,148400,148900,150700,150700,153100,155900,156100,156700,156100,155800,153900,154000,155100,
51,South Carolina,24,135400,136400,135100,133800,133400,132800,132200,129600,127200,124800,123900,123000,123700,125000,124700,124200,125200,127900,128400,128700,129200,131200,130900,128600,128100,128800,128800,125700,122800,123800,125400,126300,126900,126200,127400,125400,124700,121200,120000,120000,123000,125200,125000,123900,121800,122600,122600,121500,120700,120500,123400,125300,126700,126500,127300,126600,127600,128000,129300,129900,128500,129600,131000,133500,134500,135600,135900,135300,134900,134000,134300,133500,134100,135100,136900,139600,141200,142000,141300,142200,143900,145600,144400,144300,146700,148300,148500,148400,151800,154200,155500,155700,154500,155900,157300,158600,157600,156000,157600,158200,158300,158300,158900,160600,160500,159700,160200,162900,164500,165500,164200,163400,162600,162800,164200,164500,166700,169600,173800,176600,177600,177400,175300,174800,173800,174000,175200,175600,175900,175000,175700,177200,178900,180400,181600,182200,184500,184700,184900,
25,Louisiana,25,139900,137200,139400,139600,142400,142500,141800,140500,138800,137100,137100,140300,143300,143500,142400,142500,144400,144000,144600,144200,147000,145100,144800,142500,142700,142000,142600,143200,141400,139500,137700,139800,142400,144400,145200,142300,138100,134000,133600,137200,138400,140300,139700,139400,137800,135100,135700,135000,136000,137800,140000,142400,142200,142000,143800,145300,147700,144900,146000,145600,149000,148900,150000,148300,148700,148800,150900,150400,150200,149900,149600,149600,151000,151400,151600,151400,152300,153900,155000,155700,157300,158100,159700,160200,161200,162700,162700,162900,162500,161400,162000,162300,163600,164700,166500,167700,167700,166500,166800,166900,167700,167100,167900,168600,169300,168300,168000,166400,167200,167500,170000,170400,171300,171600,171500,171800,171900,173700,175800,175700,173400,170900,170500,171800,171300,171300,170500,168900,171400,169200,172000,168600,171200,170300,174100,176700,179500,179100,180200,
24,Kentucky,26,117500,116500,113800,112300,111300,111500,110200,109300,105000,103000,103500,106500,107300,108300,108100,109700,110100,111700,112100,113200,114300,114200,112400,110700,112200,114400,115600,115000,111700,109900,109400,109000,110600,112800,115800,116600,113700,112900,110700,111200,111300,111400,111000,110500,111100,110500,111000,110600,112100,113800,115000,116600,116900,117600,117500,118500,118400,116700,115000,115000,116100,116600,116700,116800,117100,117300,117300,117600,117900,116600,114500,114700,114800,117400,118600,121900,123500,124200,124100,124400,125300,126800,127600,130300,132100,133500,132600,133000,132900,133300,133600,135500,135500,137800,138800,140300,138700,137600,137600,138100,139400,139900,139900,139700,139900,140000,140300,142500,142700,143700,142100,143300,144100,144600,146000,146000,147000,147500,148500,153100,152500,153500,148000,148200,147000,148400,149300,149900,151400,153700,155600,158600,157900,158000,155700,156300,157400,158100,159100,162100
46,Oregon,27,253800,247800,243500,242100,242500,240600,236800,235800,232300,229600,229800,231700,230000,223200,214900,212700,211100,212900,210800,211100,210600,212700,212200,211300,211000,210300,208200,204600,203400,203600,204300,203400,202400,200600,196400,190500,186100,182500,181100,181200,184100,187700,188900,189700,191800,190000,188500,184600,184100,184000,185600,192000,197600,201300,203700,205500,209100,207600,208400,206100,209300,213800,221600,226500,229600,230400,232600,233000,233900,232300,231200,232100,233200,234900,235400,237300,238900,240700,241900,243300,242900,243500,243500,245100,246700,249500,252100,253900,254500,254100,253800,254800,256500,259100,262000,263400,265700,267700,270900,272600,272000,275200,278500,282600,284800,287300,290100,291700,292600,293400,295300,296600,299600,301500,304700,306900,310100,313200,317200,321000,322500,323500,321800,323600,324300,326300,325200,325900,325900,327900,329900,334900,338200,337500,337500,338500,340300,340600,340000,343900
45,Oklahoma,28,97400,99200,98800,102600,102800,104700,101900,101800,98400,96300,93800,96100,100400,102400,102900,104600,106400,106200,104900,105300,106300,104700,102100,99900,101800,106400,108000,108000,103100,100300,99000,100400,102800,103800,103600,104500,101600,101500,100700,102300,104900,106400,107600,108100,106400,108000,104800,105900,104800,108700,109900,110700,110500,112300,114900,117500,118400,118100,117400,116500,116600,118100,118300,118600,118800,120000,121400,121400,121600,122000,120400,119300,119200,121800,123500,123800,124600,125600,126000,126400,126600,127100,125300,125700,126800,129000,129700,130000,130100,130400,130400,130900,130900,130400,131100,130500,129900,128700,129000,129500,130100,129000,129300,129900,131600,132500,132700,133600,133400,134000,134200,134900,134300,133900,133200,132500,132700,133000,133400,134100,135300,135600,135700,135500,134600,134200,134600,137800,139600,140600,141100,144300,146800,148200,146700,146700,146800,146900,147100,149000
11,Connecticut,29,264600,263600,254800,242600,237700,238400,239400,237400,234300,231400,229200,227400,229500,226900,223000,216900,216700,217200,218900,220600,225300,229600,232600,236800,242900,242900,235100,225400,222400,229300,232300,238600,240900,247200,248400,244400,240000,238200,235500,234300,227900,228500,229400,226800,224300,217900,220200,219000,221900,224600,225200,224700,224400,224200,221900,220700,221600,223900,219900,214900,215400,220700,227700,229000,230300,234300,233100,231500,227300,227600,226800,223400,218800,217900,220900,223600,224000,222400,221700,220800,223400,222600,219000,214600,217200,220400,221800,219600,220900,219700,220800,218800,217500,216400,217100,220000,220800,221600,221200,222500,220000,220300,221000,223600,223900,223900,224300,225200,225100,225100,223600,224600,224400,227300,226400,230100,231400,233400,235600,237500,243400,244000,241200,237100,235100,237800,237300,235800,235700,236200,236100,232900,237100,239600,245600,240800,239800,237100,238900,239000
19,Iowa,30,119400,120900,117700,115400,115000,114200,113300,112900,112800,115100,114800,115900,114200,114700,114100,115100,115400,115400,113400,113300,113500,114600,113700,114000,115100,118300,118700,117600,114600,113900,115600,117500,118300,118400,116700,115200,111800,112100,111900,114200,115500,117400,117100,118000,116500,116600,113200,112400,113700,117300,120100,120000,120300,120300,120000,119600,120300,123400,123200,124800,123800,126600,125200,126900,126900,126900,124700,124700,124900,124100,122400,120900,122000,122400,124100,124200,125500,126700,128100,127900,128100,128000,129600,130100,132200,133800,134100,133400,133200,133200,133000,131500,131500,133100,135600,138800,137800,137100,134100,135300,135300,135500,135800,136700,137900,138500,138300,138900,139300,140600,140300,139100,138400,139000,140400,141900,141500,139200,139600,143900,146300,145300,143100,144300,145900,145700,145500,145800,147000,148700,150800,154000,155000,156800,155400,156400,155500,156700,159700,
34,Mississippi,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142700,143000,142500,142600,141900,144300,145500,146900,146100,145200,146100,147600,148700,147900,147000,148100,149100,153400,153800,153700,151800,152600,153300,153200,153500,154600,156300,157000,158800,160200,161600,162300,160000,159700,159600,161200,162000,162400,162400,162900,162100,
6,Arkansas,32,117800,118400,115400,115500,114900,114200,111500,109900,108200,105800,105600,107700,110900,111900,110600,110900,113800,115800,117300,116400,117600,116000,113100,114400,115200,117800,117200,116500,116100,113900,115400,114800,114900,115300,116200,115600,113000,113200,112600,110800,109300,108700,110600,110000,111700,115700,116900,119200,116900,119800,119200,121300,122100,122800,125100,125300,125200,123000,124300,124900,125300,125500,124600,125200,124600,125600,125100,123500,122400,121500,120500,119800,119300,119200,119100,119000,120500,119600,119900,120400,121800,123700,123500,128500,128600,130800,127900,128100,127800,127800,128300,127900,127400,126600,127000,128000,128900,128600,129900,129600,130100,130500,131000,131900,132500,133300,134800,135900,135400,134800,132500,133300,132500,133200,133500,135100,138300,138700,139200,140400,141800,140700,137400,137700,138700,138000,137400,138900,142900,145100,146500,147200,146800,145600,145000,145900,147600,148300,148500,
23,Kansas,33,148900,148600,148900,146200,144100,141700,143100,144500,142900,141300,138100,141400,142200,146200,143800,142500,142100,143700,144900,145600,145400,144200,145100,145700,149100,149500,147900,144700,141600,142200,144600,144800,146900,146600,145900,143900,143200,143500,140900,138900,138900,140200,141200,142600,142300,142500,141600,146500,147600,150300,146000,145800,144900,146700,147300,149400,149100,150000,149400,151400,153000,153500,153400,153900,153500,153600,152300,152200,151600,152200,152900,153800,151700,149700,148600,151300,153700,154500,155200,156500,156600,156200,157000,160800,162600,162700,160900,160400,159700,159800,159600,160100,161000,161700,160000,159000,158300,161300,162400,163300,164200,164200,163600,162600,163400,165600,165900,165900,165600,165700,166500,169000,171500,174000,175300,173300,172900,171900,175900,180300,181800,180800,177500,175900,175800,174200,175100,176700,178700,180400,183000,184000,184200,182800,185200,189900,191800,191000,188100,
55,Utah,34,211000,208300,206200,204200,201900,201200,200800,202900,204200,204600,207500,207600,208700,204100,201300,198200,195900,195800,195200,194900,193000,194900,199500,200800,197900,190600,185500,185900,188500,194200,191400,188100,185300,185600,186600,184200,181800,177100,173800,172000,171900,172500,171700,172300,171800,172900,171900,174100,174200,177800,177900,179200,178600,181700,183700,186500,188200,191500,192900,194000,194900,196700,199400,202400,205300,206300,206900,206400,205800,207000,207600,208700,208400,206700,206900,206300,209300,210600,211300,212500,213900,216500,216800,216300,218000,218700,221300,221800,223700,224100,225900,226800,229300,229600,230600,231800,233200,236100,237100,239100,239600,241500,243300,243800,244400,245500,249600,251700,253400,254800,256000,256600,256600,258600,260500,264100,266600,268900,271600,275400,279000,280100,280600,283800,286400,288600,290400,294500,296100,296300,296700,299600,302400,303400,304500,306100,306500,309900,312500,
42,Nevada,35,246400,243500,238300,230400,222600,211800,203500,193700,185200,177900,169500,162500,154600,146100,139300,133800,133200,130800,130200,129300,131500,132000,132500,131300,131200,132300,133600,133800,131500,129700,128600,127700,126600,126000,124600,124100,121300,119800,118200,116200,114800,112000,112400,113400,114900,114400,113700,113100,114500,116900,118600,120700,122600,125200,128900,132000,136200,139100,142000,143100,146000,149300,153600,157200,161700,164900,167200,168200,170300,171700,172800,173200,176000,177400,178700,173400,174900,178100,184600,186700,189500,192200,192700,193900,194700,197500,197600,196500,200600,202700,208100,205900,206200,206300,208900,210800,210500,209300,210000,209300,209900,207700,209500,210200,213200,215200,219800,222400,226300,227100,230600,233400,238500,240900,244500,246400,249600,251700,254100,256900,259900,263600,267400,269500,270200,271100,272500,274300,275200,277200,281300,282400,283800,280500,281600,281200,283400,283400,286400,286700
41,New Mexico,36,185300,184100,180700,181700,182600,182000,179600,177300,174400,175400,177500,182700,183800,182500,178500,175700,173700,173800,174000,173700,173000,173300,176800,179400,180100,177200,174100,171300,172900,176500,178200,176900,175000,176900,175900,176500,171900,171400,166200,165400,165600,165700,166800,168800,170400,172100,171100,172200,167400,166600,165400,167700,165300,164000,165500,168500,169900,171600,170100,171800,172000,170100,168200,165400,169100,172200,173700,171900,169900,173400,175100,175200,170200,168100,168500,168400,169900,170200,171900,173500,174500,176000,174200,173200,172500,173600,174900,176900,176300,176400,174600,176500,175900,177300,177500,178000,178000,178800,180400,181300,178800,178100,179500,182700,182900,182100,182700,183600,184300,187100,186900,187200,185000,184800,185300,183600,185600,183900,185800,186100,187800,188400,187900,188400,188000,187700,185700,185100,187800,191400,194900,196300,197600,201100,204200,208800,208700,209500,207500,
61,West Virginia,37,105000,107800,111900,111500,108700,107200,105400,104500,103800,100700,100100,100000,103000,104800,105300,107500,110300,111300,110500,109600,109900,108000,107900,102100,99500,98400,101400,104500,100500,97500,95600,99000,101100,103400,108000,106400,101400,99200,100700,103100,99600,100200,101100,106300,105500,108300,104300,104500,103600,106300,109400,109500,109600,108300,110200,110000,111700,112500,109600,108100,107000,112800,114800,116600,116800,118000,118900,116600,115500,112400,112700,108800,103500,102900,108400,113700,115000,116200,116300,115600,116800,118600,123100,125900,131200,134600,133300,134300,132400,132900,133200,133300,133400,133800,134400,135100,134600,133600,133900,134700,135700,134900,131000,133000,133900,137500,134300,134200,132300,132700,132900,133000,134900,134200,136000,138200,139500,139900,141100,141800,140900,137600,137200,136800,136400,137200,138600,144600,146900,148800,142600,142600,142400,147900,148000,151200,150200,150500,149300,
38,Nebraska,38,125100,125500,124300,122200,120500,120200,119900,119800,118100,116000,115300,118200,121600,123100,122300,121200,120700,121700,123000,123500,121500,120200,119700,120500,123200,124700,125300,122200,119800,120700,121700,122500,123200,125400,125500,123600,121200,121900,122100,121600,121000,121600,122000,122500,124000,126100,125600,123900,123800,126400,127300,127000,127400,129300,130800,131100,129600,130500,129700,128900,127100,127100,128600,130500,131800,132400,132400,132800,132900,132100,129700,130000,130600,132700,132300,131800,131800,133700,134300,135700,136300,138700,138000,138400,137500,137800,138900,140100,142200,142200,142700,143000,143000,145500,146700,148400,147200,146400,145600,145400,145400,146700,147300,147900,148700,149600,151900,149900,150700,151400,154600,154800,155300,155200,156000,155800,156700,156700,157700,159100,160900,163100,164800,166400,166400,166000,166600,167700,170800,172700,176100,178300,180800,181300,181100,179600,178700,177900,178900,
20,Idaho,39,179100,175500,171800,170400,168200,166600,166200,167800,166700,164900,163300,166100,163600,160500,154100,152600,151400,151100,150900,149000,148300,148200,151300,151100,149300,144900,143700,140900,139900,139300,140400,139100,137600,135200,134400,133000,130100,127300,125100,125100,125400,125700,127000,127300,128700,128500,128400,130400,130700,133800,134800,137900,140100,141400,143200,142400,144900,146600,150400,149000,150200,151600,154300,156600,158000,159700,159400,159500,160000,161900,162200,162100,160700,161600,162100,162800,163000,163600,163800,164800,166800,168000,169500,169800,172300,173700,175400,175100,176100,176700,178000,178300,179100,181100,182500,184500,185000,185300,185200,186200,187200,188900,191000,193900,194700,195300,196400,197300,197900,198200,200900,203100,205500,207600,210300,212400,213900,215400,218300,222000,228600,230900,233500,233100,235400,236500,237700,238100,238900,241300,247000,251300,252000,253600,255700,259800,260800,261500,263000,262700
18,Hawaii,40,397300,384800,383800,380900,396500,402500,393800,400300,395800,409600,387700,379300,375200,375100,385700,384700,406100,390800,382800,372800,382400,398900,386300,385300,376500,377700,379200,376300,384000,378000,383700,390500,394300,393500,374200,379100,370400,373600,369100,361600,352800,340500,350800,367500,400600,404700,390300,371100,365800,373700,371900,374000,376000,377500,383500,393300,400200,407600,407900,409400,411900,413100,412600,417400,410500,416900,413500,420700,411400,415800,419400,428000,431900,430400,431100,426500,426300,424400,428900,432200,436400,434300,433800,425700,427900,435000,450800,442200,438300,438300,451700,464100,468000,471100,456000,485600,487500,505600,475300,478100,479800,483300,483800,499000,503400,507200,500600,502400,494100,485600,489700,503200,510200,513100,516900,530300,528500,527200,515400,519000,520200,521700,530900,529700,533400,525700,529900,536600,542200,558200,556400,554400,547700,550900,563700,562200,572400,569200,581700,594200
28,Maine,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202900,204200,205000,209300,208500,211500,214300,218700,219500,218800,217900,220800,220600,223500,221500,222100,220700,222300,223700,223500,227400,228400,234000,234800,236700,237000,235500,239500,
39,New Hampshire,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242800,243100,241900,241800,245400,249400,251900,252300,249100,248600,251200,254900,256100,255800,256800,257800,258000,260600,260800,262800,259400,262700,260800,265000,266400,267800,270400,270500,273300
50,Rhode Island,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231400,232700,236900,240700,241000,243300,243600,241700,243200,246800,250000,250200,245700,240900,238600,241500,248200,250400,250100,249000,249000,250600,254400,257500,256200,255800,254600,262900,
35,Montana,44,197600,192600,188900,187100,188600,189300,188000,184900,182700,184900,184100,188700,187000,187000,181600,178700,179700,179300,179900,181000,181100,184300,186700,188900,188000,183600,181900,179000,181900,181400,183900,183300,188000,191800,193900,190200,183800,179600,177700,177800,175500,173200,173300,175200,179600,185100,185000,186900,183100,185800,183200,182000,182000,185400,189000,190500,192400,194900,193600,191400,193000,196800,199700,200900,202800,203500,202300,201800,202200,203000,204400,206500,208600,206000,205200,203700,209700,211900,214900,210900,214400,214000,216000,213200,214400,216300,219900,222400,222400,221500,221800,226200,228000,227100,226700,224900,225900,227400,229400,231900,229800,230900,232000,234700,234900,236700,239800,246000,245200,245500,242000,241900,243700,245600,247700,249100,250800,253900,255600,260400,258900,258700,257800,260100,260100,261900,262700,265500,266700,274200,277600,277800,275200,274100,277300,281900,286600,286400,287200,
13,Delaware,45,230100,227100,225600,220800,219400,216600,213800,215000,214700,215000,211400,212600,210400,211200,209500,207300,207300,206500,205400,202300,200200,202300,204400,208000,209600,208500,205500,198900,202600,201500,205300,201600,204100,203700,202700,194800,190900,184900,184700,180000,183100,183200,186500,183500,182600,184400,184500,183600,180400,179600,177600,177500,181000,181600,179100,180100,185800,189000,188100,184900,183600,182000,182700,189100,193100,197600,196500,198500,196500,198500,191300,193700,191700,199100,197500,196100,194500,192900,196500,197400,197200,193500,192800,194000,198900,202400,203300,202800,201100,205600,204100,204000,204500,205200,206800,206300,208400,212700,213000,215000,216900,216400,214700,212700,216100,220800,220500,219800,219000,217000,218100,216800,219500,219200,221500,220500,220300,221200,223500,224600,226000,224200,225200,223500,222400,219900,220900,223700,229100,231500,233100,232900,228700,226900,224700,227700,230600,234900,235800,241100
52,South Dakota,46,128100,125500,126400,129100,136300,137600,139200,134500,134100,130600,126700,127700,126700,127700,126500,128800,131300,132800,132600,134800,130500,129200,126500,133300,134100,133300,126700,125200,126500,129300,131600,133500,134500,133400,130900,128800,133300,139000,142600,137200,136000,135600,140200,139900,139600,137400,133500,135000,135800,140600,138800,139800,140400,144400,147300,147400,148700,147700,150200,148400,149700,149400,151700,152500,151300,151200,150800,152400,151500,151900,150300,151300,151300,154500,154300,156900,155700,160300,160000,162000,163100,166300,171200,175700,180000,177600,173600,169400,171500,171500,172300,172800,174300,173900,173100,176000,176400,177300,175500,177400,180000,180300,183300,183500,184500,183200,182600,183200,185200,186600,186300,184400,183400,184400,188200,188800,188200,187800,190600,194000,195700,195300,196400,197400,201500,199100,196900,193100,197900,196500,201000,202000,207900,206800,203800,200100,,,,
3,Alaska,47,241500,237300,235700,233300,233400,237400,233500,228700,224000,225200,232400,231300,242300,237200,239400,230200,231900,234100,237700,232700,229000,227000,238600,243800,247300,242300,240300,236000,233600,232100,232900,234700,238900,240600,239500,243700,245400,246800,237700,235600,231000,228700,229300,231800,236100,232400,233100,234100,237200,238000,239800,241600,242100,242400,241000,242100,242600,246200,247400,246900,248500,249100,249900,249300,250100,252300,250600,247000,245300,247000,246100,242100,237400,239200,238600,240300,241700,245300,246200,244600,242300,244800,246300,248400,248500,250600,256300,258600,258900,258100,256800,258400,253100,253400,254700,262100,264300,264400,260500,259600,257800,258300,258400,260500,264500,263300,264700,263200,263400,259600,259600,258500,257600,253600,254600,259700,262200,260000,259700,261200,263200,261400,260100,259800,261200,260500,262100,256100,255400,255300,258500,270800,285400,302300,307700,307000,301700,301500,304100,307000
37,North Dakota,48,135700,136100,134400,130600,130000,131600,131600,130400,131400,133700,133300,136000,139400,143700,143600,143100,143100,140900,140600,138400,137400,137300,140100,143400,143300,145100,145200,146400,145800,147100,145800,147900,147500,147200,146400,150500,154000,153700,150700,149000,151500,152400,155600,154600,156100,157500,161900,166900,165300,162200,159200,165400,170800,173900,176700,180700,185500,188100,183900,189800,193100,198000,190500,183400,183400,183700,185700,185100,189000,190700,197100,204300,208100,201400,194800,197800,200600,204700,203100,207900,207100,211600,206300,209000,206500,212200,211300,213300,216300,218200,215600,213700,214300,214500,215300,212200,215100,216000,217700,216000,216100,215200,219200,218900,220100,218900,220000,223400,218600,214600,215100,215800,217500,215700,218000,220400,217600,215500,212000,211000,212200,216900,219300,220400,217600,216500,215300,212200,208600,205900,210100,217400,221100,222500,220200,220400,222300,225100,227200,
12,District of Columbia,49,379800,381000,380900,382200,386200,381400,385800,371800,373900,354800,354600,345000,351000,355000,357400,363000,357500,357400,359600,356400,359600,348300,356100,347700,343000,344700,352000,353900,348500,364200,378100,382900,381700,390200,400600,383500,371600,360800,368400,378500,379600,382300,384100,385000,382200,382200,382000,390500,379500,386300,387600,397000,400600,406900,415800,422700,426500,430900,440200,451800,452600,451000,441800,447600,452000,454500,461000,455000,462200,460000,461500,459300,459200,468500,473700,478700,478700,482900,480100,483800,484200,483200,489700,485100,491900,489100,497000,504900,497400,498600,494400,502500,501700,502400,490600,500000,489000,500100,498200,507500,512200,517000,522200,535000,534700,538800,534300,531700,536500,530100,528200,521000,522700,519000,521700,519500,516100,512400,507900,512100,511400,521300,524200,521500,523000,519600,517900,521300,536700,546500,541700,542000,546400,554400,544100,537700,529800,528200,538600,548600
62,Wyoming,50,188500,188300,185700,183600,179500,180900,181400,183400,181100,179600,182000,186600,189000,190300,188500,187200,183400,180200,179900,180600,182400,183200,181600,185700,183100,185600,178100,177700,175200,177200,175100,177400,177000,179200,176900,180200,178000,177800,170900,171800,170500,173400,173400,176200,177100,176900,174000,176100,177900,183500,186100,188700,187000,181700,180000,182800,186400,186600,183900,185800,190600,193000,192500,194800,197700,195600,190900,186600,187300,191100,194100,196000,193700,195200,196900,196800,193200,195000,200000,205300,204900,204500,201700,207200,208600,211800,208200,207700,208400,207300,206200,204600,208000,205800,207600,202900,203800,202900,206500,209000,208700,208000,208500,208900,208200,201700,205100,204900,214600,211100,213200,211000,212000,214100,213400,216000,215900,217300,215700,216200,215000,214700,211900,213000,215300,217600,224000,223100,221200,214900,219900,223000,223700,223200,226200,232200,236400,235500,233100,
